16:34:01.647 ERROR    logcat: hd[0]: Syan(3945): ________________ camera near move right ________________ 
16:34:02.473 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
16:34:02.474 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
16:34:02.474 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
16:34:02.474 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
16:34:02.474 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
16:34:02.474 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
16:34:02.474 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
16:34:02.474 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
16:34:02.474 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
16:34:02.612 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
16:34:02.612 DEBUG    SMan: hd[0]: CameraBase: In: Command: 01 01 96 
16:34:02.612 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - 1 1 150
16:34:02.612 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - accelerate 
16:34:02.612 INFO     SMan: hd[0]: SrcMan: 83 45 00 1B 
16:34:02.613 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\203E\000\033" } 
16:34:02.613 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
16:34:02.613 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
16:34:02.613 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
16:34:02.613 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\203E\000\033" } 
16:34:02.613 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
16:34:02.614 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
16:34:02.614 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
16:34:02.614 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
16:34:02.620 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
16:34:02.620 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
16:34:02.620 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
16:34:02.620 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
16:34:02.620 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
16:34:02.620 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
16:34:02.620 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
16:34:02.620 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
16:34:02.620 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
16:34:02.620 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
16:34:02.621 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
16:34:02.621 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
16:34:02.621 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\222" 
16:34:02.621 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
16:34:02.621 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\222" 
16:34:02.621 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
16:34:02.621 DEBUG    SMan: hd[0]: CameraBase: In: Response: 92 
16:34:02.621 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
16:34:02.621 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
16:34:02.622 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
16:34:02.622 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
16:34:02.622 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
16:34:02.622 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
16:34:02.623 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
16:34:02.623 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
16:34:02.623 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
16:34:02.623 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
16:34:02.623 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
16:34:02.623 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\000" 
16:34:02.623 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
16:34:02.623 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
16:34:02.624 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
16:34:02.624 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
16:34:02.624 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
16:34:02.624 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
16:34:02.624 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
16:34:02.624 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
16:34:02.624 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
16:34:02.624 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
16:34:02.762 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
16:34:02.762 DEBUG    SMan: hd[0]: CameraBase: In: Command: 01 01 96 
16:34:02.762 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - 1 1 150
16:34:02.762 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - accelerate 
16:34:02.762 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - Periodic Timer Stopped
16:34:02.762 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
16:34:02.762 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
