22:30:23.334 ERROR    logcat: hd[0]: Syan(3973): ________________ camera near move left ________________ 
22:30:24.129 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
22:30:24.129 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:30:24.129 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
22:30:24.130 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
22:30:24.130 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
22:30:24.130 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
22:30:24.130 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
22:30:24.130 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
22:30:24.130 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:30:24.268 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:30:24.268 DEBUG    SMan: hd[0]: CameraBase: In: Command: 01 00 96 
22:30:24.268 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - 1 0 150
22:30:24.268 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - accelerate 
22:30:24.268 INFO     SMan: hd[0]: SrcMan: 83 45 01 1B 
22:30:24.269 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\203E\001\033" } 
22:30:24.269 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
22:30:24.269 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
22:30:24.269 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
22:30:24.269 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\203E\001\033" } 
22:30:24.269 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
22:30:24.270 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
22:30:24.270 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
22:30:24.270 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:30:24.275 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:30:24.276 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
22:30:24.276 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:30:24.276 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
22:30:24.277 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:30:24.277 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
22:30:24.277 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
22:30:24.277 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
22:30:24.277 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
22:30:24.277 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
22:30:24.277 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:30:24.277 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:30:24.277 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\222" 
22:30:24.277 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:30:24.277 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\222" 
22:30:24.278 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:30:24.278 DEBUG    SMan: hd[0]: CameraBase: In: Response: 92 
22:30:24.278 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
22:30:24.278 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:30:24.278 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:30:24.278 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
22:30:24.278 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:30:24.278 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
22:30:24.278 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:30:24.278 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
22:30:24.278 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
22:30:24.278 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:30:24.279 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:30:24.279 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\000" 
22:30:24.280 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:30:24.280 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
22:30:24.280 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:30:24.280 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
22:30:24.280 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
22:30:24.280 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
22:30:24.280 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
22:30:24.280 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
22:30:24.280 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
22:30:24.280 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:30:24.418 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:30:24.418 DEBUG    SMan: hd[0]: CameraBase: In: Command: 01 00 96 
22:30:24.418 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - 1 0 150
22:30:24.418 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - accelerate 
22:30:24.418 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - Periodic Timer Stopped
22:30:24.418 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
22:30:24.418 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
