22:30:56.516 ERROR    logcat: hd[0]: Syan(3982): ________________ camera near move right ________________ 
22:30:57.244 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
22:30:57.244 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:30:57.244 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
22:30:57.244 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
22:30:57.244 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
22:30:57.244 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
22:30:57.244 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
22:30:57.244 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
22:30:57.244 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:30:57.383 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:30:57.383 DEBUG    SMan: hd[0]: CameraBase: In: Command: 01 01 96 
22:30:57.383 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - 1 1 150
22:30:57.383 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - accelerate 
22:30:57.383 INFO     SMan: hd[0]: SrcMan: 83 45 00 1B 
22:30:57.383 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\203E\000\033" } 
22:30:57.383 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
22:30:57.383 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
22:30:57.384 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
22:30:57.384 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\203E\000\033" } 
22:30:57.384 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
22:30:57.384 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
22:30:57.384 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
22:30:57.384 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:30:57.390 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:30:57.390 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
22:30:57.391 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:30:57.391 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
22:30:57.391 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:30:57.391 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
22:30:57.391 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
22:30:57.391 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
22:30:57.391 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
22:30:57.391 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
22:30:57.391 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:30:57.391 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:30:57.392 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\222" 
22:30:57.392 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:30:57.392 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\222" 
22:30:57.392 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:30:57.392 DEBUG    SMan: hd[0]: CameraBase: In: Response: 92 
22:30:57.392 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
22:30:57.392 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:30:57.392 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:30:57.393 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
22:30:57.393 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:30:57.393 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
22:30:57.393 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:30:57.393 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
22:30:57.393 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
22:30:57.393 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:30:57.394 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
22:30:57.394 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\000" 
22:30:57.394 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
22:30:57.394 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
22:30:57.394 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:30:57.394 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
22:30:57.394 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
22:30:57.394 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
22:30:57.394 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
22:30:57.394 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
22:30:57.394 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
22:30:57.394 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
22:30:57.533 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
22:30:57.533 DEBUG    SMan: hd[0]: CameraBase: In: Command: 01 01 96 
22:30:57.533 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - 1 1 150
22:30:57.533 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - accelerate 
22:30:57.533 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - Periodic Timer Stopped
22:30:57.533 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
22:30:57.533 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
