12:26:24.933 ERROR    logcat: hd[0]: Syan(5079): ________________ camera near move right ________________ 
12:26:25.667 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
12:26:25.667 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
12:26:25.667 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
12:26:25.667 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
12:26:25.667 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
12:26:25.667 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
12:26:25.667 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
12:26:25.667 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
12:26:25.667 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
12:26:25.806 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
12:26:25.806 DEBUG    SMan: hd[0]: CameraBase: In: Command: 01 01 96 
12:26:25.806 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - 1 1 150
12:26:25.806 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - accelerate 
12:26:25.807 INFO     SMan: hd[0]: SrcMan: 83 45 00 1B 
12:26:25.807 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\203E\000\033" } 
12:26:25.807 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
12:26:25.807 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
12:26:25.807 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
12:26:25.807 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\203E\000\033" } 
12:26:25.807 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
12:26:25.808 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
12:26:25.808 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
12:26:25.808 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
12:26:25.814 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
12:26:25.814 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
12:26:25.814 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
12:26:25.814 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
12:26:25.814 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
12:26:25.814 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
12:26:25.814 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
12:26:25.814 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
12:26:25.814 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
12:26:25.814 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
12:26:25.815 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
12:26:25.815 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
12:26:25.815 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\222" 
12:26:25.815 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
12:26:25.815 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\222" 
12:26:25.815 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
12:26:25.815 DEBUG    SMan: hd[0]: CameraBase: In: Response: 92 
12:26:25.815 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
12:26:25.815 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
12:26:25.816 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
12:26:25.816 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
12:26:25.816 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
12:26:25.816 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
12:26:25.816 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
12:26:25.816 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
12:26:25.816 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
12:26:25.817 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
12:26:25.817 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
12:26:25.818 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\000" 
12:26:25.818 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
12:26:25.818 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
12:26:25.818 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
12:26:25.818 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
12:26:25.818 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
12:26:25.818 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
12:26:25.818 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
12:26:25.818 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
12:26:25.818 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
12:26:25.818 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
12:26:25.956 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
12:26:25.956 DEBUG    SMan: hd[0]: CameraBase: In: Command: 01 01 96 
12:26:25.956 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - 1 1 150
12:26:25.956 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - accelerate 
12:26:25.956 INFO     SMan: hd[0]: CameraJCCP: composeMoveCmd - Periodic Timer Stopped
12:26:25.956 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
12:26:25.956 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
